shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shp_1_16,28.564075,77.291504,152,28197.916
shp_1_16,28.563513,77.291832,153,28268.484
shp_1_16,28.562908,77.291977,154,28337.225
shp_1_16,28.561987,77.291977,155,28439.707
shp_1_16,28.5613,77.291954,156,28516.148
shp_1_16,28.5613,77.291954,157,28516.148
shp_1_16,28.559864,77.291901,158,28676.098
shp_1_16,28.559462,77.291809,159,28721.918
shp_1_16,28.559032,77.291695,160,28771.004
shp_1_16,28.558472,77.291512,161,28835.918
shp_1_16,28.558016,77.291389,162,28888.006
shp_1_16,28.557453,77.291374,163,28950.758
shp_1_16,28.556835,77.291458,164,29019.926
shp_1_16,28.556229,77.291656,165,29090.305
shp_1_16,28.555603,77.291985,166,29166.693
shp_1_16,28.554175999999998,77.292648,167,29338.334
shp_1_16,28.553499,77.292946,168,29419.199
shp_1_16,28.552713,77.293167,169,29509.229
shp_1_16,28.551807,77.293381,170,29612.309
shp_1_16,28.550919,77.29377,171,29718.393
shp_1_16,28.550154,77.294197,172,29813.213
shp_1_16,28.548079,77.295395,173,30072.088
shp_1_16,28.546871,77.296143,174,30225.238
shp_1_16,28.545839,77.296684,175,30351.643
shp_1_16,28.545839,77.296684,176,30351.643
shp_1_16,28.543545,77.298027,177,30638.99
shp_1_16,28.542883,77.298393,178,30720.844
shp_1_16,28.542566,77.298599,179,30761.516
shp_1_16,28.541964,77.299057,180,30842.139
shp_1_16,28.539955,77.300537,181,31108.303
shp_1_16,28.539221,77.301155,182,31210.037
shp_1_16,28.538782,77.301811,183,31290.748
shp_1_16,28.538328,77.302734,184,31394.113
shp_1_16,28.538149,77.303261,185,31449.135
shp_1_16,28.538063,77.30378,186,31501.205
shp_1_16,28.538055,77.304207,187,31542.904
shp_1_16,28.538097,77.304626,188,31584.027
shp_1_16,28.538189,77.305031,189,31624.631
shp_1_16,28.53841,77.30558,190,31683.736
shp_1_16,28.538689,77.306023,191,31737.17
shp_1_16,28.539158,77.306526,192,31809.053
shp_1_16,28.541422,77.308479,193,32125.316
shp_1_16,28.542028,77.309113,194,32216.529
shp_1_16,28.542931,77.310097,195,32355.707
shp_1_16,28.542931,77.310097,196,32355.707
shp_1_16,28.546545,77.314293,197,32930.543
shp_1_16,28.55006,77.318504,198,33498.707
shp_1_16,28.55085,77.319305,199,33616.438
shp_1_16,28.551212,77.319618,200,33666.922
shp_1_16,28.55221,77.320572,201,33812.098
shp_1_16,28.552959,77.321579,202,33941.238
shp_1_16,28.552959,77.321579,203,33941.238
shp_1_16,28.555344,77.324921,204,34362.238
shp_1_16,28.556101,77.326332,205,34523.781
shp_1_16,28.556374,77.326904,206,34587.391
shp_1_16,28.557388,77.329399,207,34856.055
shp_1_16,28.558102,77.331116,208,35041.559
shp_1_16,28.559175,77.333748,209,35325.441
shp_1_16,28.559549,77.334412,210,35402.984
shp_1_16,28.559931,77.334801,211,35459.57
shp_1_16,28.560408,77.335075,212,35519.246
shp_1_16,28.560881,77.335213,213,35573.602
shp_1_16,28.561338,77.335236,214,35624.59
shp_1_16,28.561682,77.335213,215,35662.703
shp_1_16,28.562006,77.335121,216,35699.98
shp_1_16,28.562721,77.334663,217,35791.234
shp_1_16,28.563845,77.333755,218,35944.73
shp_1_18,28.642464,77.223076,1,0.0
shp_1_18,28.631542,77.215866,2,1405.216
shp_1_18,28.631058,77.215477,3,1471.195
shp_1_18,28.630419,77.214653,4,1578.505
shp_1_18,28.628147,77.209602,5,2133.548
shp_1_18,28.628147,77.209602,6,2133.548
shp_1_18,28.621347,77.194427,7,3798.238
shp_1_18,28.615776,77.18161,8,5195.65
shp_1_18,28.614252,77.178238,9,5566.266
shp_1_18,28.61277,77.175789,10,5857.221
shp_1_18,28.611425,77.174095,11,6080.167
shp_1_18,28.610645,77.173492,12,6185.024
shp_1_18,28.609478,77.172523,13,6346.12
shp_1_18,28.608824,77.172066,14,6431.279
shp_1_18,28.608099,77.171677,15,6520.645
shp_1_18,28.607693,77.171478,16,6570.006
shp_1_18,28.606241,77.170982,17,6738.462
shp_1_18,28.605604,77.170723,18,6813.784
shp_1_18,28.604239,77.169991,19,6981.963
shp_1_18,28.603022,77.169266,20,7134.724
shp_1_18,28.600035,77.167465,21,7510.977
shp_1_18,28.599625,77.16729,22,7559.793
shp_1_18,28.599224,77.167137,23,7606.647
shp_1_18,28.598423,77.166916,24,7698.499
shp_1_18,28.597118,77.166748,25,7844.628
shp_1_18,28.596498,77.166641,26,7914.54
shp_1_18,28.595917,77.166466,27,7981.306
shp_1_18,28.595518,77.166313,28,8028.208
shp_1_18,28.595152,77.1661,29,8073.898
shp_1_18,28.594496,77.165695,30,8157.035
shp_1_18,28.593807,77.1651,31,8253.052
shp_1_18,28.593513,77.16478,32,8298.386
shp_1_18,28.593254,77.164452,33,8341.779
shp_1_18,28.59297,77.16404,34,8392.725
shp_1_18,28.592728,77.163643,35,8440.083
shp_1_18,28.59247,77.163155,36,8495.717
shp_1_18,28.59189,77.161705,37,8651.632
shp_1_18,28.59189,77.161705,38,8651.632
shp_1_18,28.590803,77.159088,39,8934.622
shp_1_18,28.590302,77.157379,40,9110.396
shp_1_18,28.590046,77.156555,41,9195.885
shp_1_18,28.589739,77.155724,42,9284.002
shp_1_18,28.588085,77.151665,43,9721.264
shp_1_18,28.587231,77.149681,44,9937.836
shp_1_18,28.586727,77.14872,45,10046.72
shp_1_18,28.58614,77.147881,46,10151.812
shp_1_18,28.585741,77.147408,47,10215.917
shp_1_18,28.58526,77.14695,48,10285.63
shp_1_18,28.584763,77.146553,49,10353.191
shp_1_18,28.584211,77.146179,50,10424.511
shp_1_18,28.583633,77.145866,51,10495.867
shp_1_18,28.582943,77.145584,52,10577.611
shp_1_18,28.580721,77.144928,53,10833.162
shp_1_18,28.578667,77.144226,54,11071.877
shp_1_18,28.577904,77.143951,55,11161.07
shp_1_18,28.577188,77.143585,56,11248.247
shp_1_18,28.576857,77.143379,57,11290.339
shp_1_18,28.576504,77.143105,58,11337.882
shp_1_18,28.576099,77.142761,59,11394.217
shp_1_18,28.575628,77.142288,60,11464.005
shp_1_18,28.575207,77.141739,61,11534.867
shp_1_18,28.574768,77.141075,62,11616.246
shp_1_18,28.574402,77.140327,63,11700.283
shp_1_18,28.574034,77.139481,64,11792.552
shp_1_18,28.573666,77.13868,65,11881.158
shp_1_18,28.573057,77.137566,66,12009.124
shp_1_18,28.572409,77.136612,67,12127.304
shp_1_18,28.571629,77.135414,68,12273.161
shp_1_18,28.571236,77.134857,69,12342.755
shp_1_18,28.570784,77.134384,70,12411.271
shp_1_18,28.57024,77.133873,71,12489.501
shp_1_18,28.569874,77.133583,72,12539.022
shp_1_18,28.569508,77.133331,73,12586.655
shp_1_18,28.569002,77.133034,74,12650.112
shp_1_18,28.568487,77.13279,75,12712.181
shp_1_18,28.567884,77.132576,76,12782.515
shp_1_18,28.567276,77.132431,77,12851.757
shp_1_18,28.566608,77.132301,78,12926.989
shp_1_18,28.565994,77.132263,79,12995.548
shp_1_18,28.565376,77.132286,80,13064.457
shp_1_18,28.564697,77.132393,81,13140.53
shp_1_18,28.564045,77.13253,82,13214.537
shp_1_18,28.563389,77.132713,83,13289.886
shp_1_18,28.562078,77.133064,84,13439.424
shp_1_18,28.561577,77.133148,85,13495.955
shp_1_18,28.560925,77.133209,86,13568.777
shp_1_18,28.560162,77.133202,87,13653.708
shp_1_18,28.559397,77.133095,88,13739.576
shp_1_18,28.558853,77.132942,89,13801.937
shp_1_18,28.555759,77.131935,90,14160.006
shp_1_18,28.554585,77.131485,91,14298.03
shp_1_18,28.553484,77.130905,92,14433.093
shp_1_18,28.552691,77.13018,93,14546.327
shp_1_18,28.552006,77.129189,94,14669.521
shp_1_18,28.549776,77.125618,95,15097.928
shp_1_18,28.54891,77.123428,96,15332.768
shp_1_18,28.548737,77.122108,97,15463.227
shp_1_18,28.548798,77.120811,98,15590.478
shp_1_18,28.548798,77.120811,99,15590.478
shp_1_18,28.554869,77.087921,100,18876.523
shp_1_18,28.554869,77.087921,101,18876.523
shp_1_18,28.552322,77.056198,102,21991.316
shp_1_19,28.668686,77.228073,1,0.0
shp_1_19,28.666401,77.229767,2,303.282
shp_1_19,28.663984,77.231384,3,615.168
shp_1_19,28.66378,77.23156,4,643.917
shp_1_19,28.661146,77.235443,5,1122.851
shp_1_19,28.660933,77.235695,6,1157.127
shp_1_19,28.660418,77.236023,7,1222.681
shp_1_19,28.659609,77.236549,8,1326.728
shp_1_19,28.658836,77.236763,9,1415.156
shp_1_19,28.657482,77.236687,10,1566.138
shp_1_19,28.657482,77.236687,11,1566.138
shp_1_19,28.656559,77.236641,12,1668.982
shp_1_19,28.655855,77.236519,13,1748.187
shp_1_19,28.653423,77.236313,14,2019.692
shp_1_19,28.652576,77.236366,15,2113.981
shp_1_19,28.651981,77.236534,16,2182.191
shp_1_19,28.651302,77.236755,17,2260.877
shp_1_19,28.651094,77.2369,18,2287.926
shp_1_19,28.650045,77.237686,19,2427.68
shp_1_19,28.650045,77.237686,20,2427.68
shp_1_19,28.649233,77.238297,21,2536.167
shp_1_19,28.648329,77.239166,22,2667.479
shp_1_19,28.647608,77.239456,23,2752.541
shp_1_19,28.640823,77.240334,24,3512.757
shp_1_19,28.640528,77.240425,25,3546.894
shp_1_19,28.640528,77.240425,26,3546.894
shp_1_19,28.64012,77.240562,27,3594.094
shp_1_19,28.639221,77.240807,28,3697.093
shp_1_19,28.638542,77.241028,29,3775.745
shp_1_19,28.637865,77.241226,30,3853.44
shp_1_19,28.637211,77.241302,31,3926.608
shp_1_19,28.636002,77.24128,32,4061.384
shp_1_19,28.628191,77.241074,33,4930.995
shp_1_19,28.628191,77.241074,34,4930.995
shp_1_19,28.627918,77.241035,35,4961.575
shp_1_19,28.627497,77.240845,36,5012.006
shp_1_19,28.627054,77.240433,37,5075.609
shp_1_19,28.626484,77.239662,38,5174.019
shp_1_19,28.626122,77.239075,39,5244.208
shp_1_19,28.625708,77.238319,40,5331.354
shp_1_19,28.625473,77.237617,41,5404.442
shp_1_19,28.625364,77.236679,42,5497.342
shp_1_19,28.625492,77.234192,43,5740.811
shp_1_19,28.625492,77.234192,44,5740.811
shp_1_19,28.627817,77.218956,45,7251.771
shp_1_19,28.627817,77.218956,46,7251.771
shp_1_19,28.61587,77.212364,47,8729.656
shp_1_19,28.61587,77.212364,48,8729.656
shp_1_19,28.614807,77.212456,49,8848.403
shp_1_19,28.614531,77.212555,50,8880.729
shp_1_19,28.61425,77.212761,51,8917.548
shp_1_19,28.605152,77.224586,52,10454.561
shp_1_19,28.602264,77.229141,53,11003.411
shp_1_19,28.602264,77.229141,54,11003.411
shp_1_19,28.601818,77.229843,55,11088.126
shp_1_19,28.601532,77.230186,56,11134.262
shp_1_19,28.595356,77.231705,57,11837.647
shp_1_19,28.590891,77.233147,58,12354.327
shp_1_19,28.590517,77.233238,59,12396.869
shp_1_19,28.590517,77.233238,60,12396.869
shp_1_19,28.588249,77.23381,61,12655.479
shp_1_19,28.587498,77.23439,62,12756.672
shp_1_19,28.58494,77.237961,63,13207.137
shp_1_19,28.584526,77.238312,64,13264.548
shp_1_19,28.583355,77.23925,65,13423.71
shp_1_19,28.58304,77.239349,66,13459.947
shp_1_19,28.58304,77.239349,67,13459.947
shp_1_19,28.570898,77.233101,68,14943.316
shp_1_19,28.570898,77.233101,69,14943.316
shp_1_19,28.564405,77.23423,70,15674.398
shp_1_19,28.564405,77.23423,71,15674.398
shp_1_19,28.554617,77.239738,72,16889.789
shp_1_19,28.554617,77.239738,73,16889.789
shp_1_19,28.551441,77.25174,74,18115.332
shp_1_19,28.551441,77.25174,75,18115.332
shp_1_19,28.551455,77.252258,76,18165.865
shp_1_19,28.55154,77.253044,77,18243.879
shp_1_19,28.551714,77.254066,78,18345.271
shp_1_19,28.551794,77.254417,79,18380.934
shp_1_19,28.551899,77.254959,80,18434.811
shp_1_19,28.551962,77.255508,81,18488.898
shp_1_19,28.551941,77.256035,82,18540.799
shp_1_19,28.551867,77.256454,83,18582.963
shp_1_19,28.551758,77.256889,84,18626.533
shp_1_19,28.551544,77.257309,85,18674.084
shp_1_19,28.551142,77.257874,86,18745.545
shp_1_19,28.550848,77.258171,87,18789.023
shp_1_19,28.550037,77.25872,88,18894.113
shp_1_19,28.549496,77.259109,89,18965.473
shp_1_19,28.549496,77.259109,90,18965.473
shp_1_19,28.549049,77.259544,91,19030.807
shp_1_19,28.548326,77.260315,92,19140.814
shp_1_19,28.547417,77.261673,93,19308.229
shp_1_19,28.546707,77.262856,94,19448.35
shp_1_19,28.546324,77.263344,95,19512.43
shp_1_19,28.545923,77.263664,96,19566.592
shp_1_19,28.544376,77.264267,97,19748.596
shp_1_19,28.544376,77.264267,98,19748.596
shp_1_19,28.542244,77.265228,99,20003.936
shp_1_19,28.541687,77.265488,100,20070.914
shp_1_19,28.541428,77.26564,101,20103.6
shp_1_19,28.541115,77.265923,102,20147.65
shp_1_19,28.540911,77.266151,103,20179.941
shp_1_19,28.540718,77.266434,104,20214.92
shp_1_19,28.540529,77.266792,105,20255.27
shp_1_19,28.54039,77.267159,106,20294.744
shp_1_19,28.540293,77.267555,107,20335.164
shp_1_19,28.540232,77.268036,108,20382.268
shp_1_19,28.54023,77.268555,109,20432.895
shp_1_19,28.540289,77.268959,110,20473.342
shp_1_19,28.540398,77.269333,111,20511.697
shp_1_19,28.541002,77.270691,112,20660.328
shp_1_19,28.541927,77.273026,113,20910.977
shp_1_19,28.542152,77.273537,114,20966.721
shp_1_19,28.543282,77.275665,115,21210.395
shp_1_19,28.543282,77.275665,116,21210.395
shp_1_19,28.538084,77.285538,117,22335.684
shp_1_19,28.538084,77.285538,118,22335.684
shp_1_19,28.528605,77.288399,119,23427.25
shp_1_19,28.528605,77.288399,120,23427.25
shp_1_19,28.527803,77.288849,121,23526.678
shp_1_19,28.527206,77.289429,122,23614.361
shp_1_19,28.526123,77.290649,123,23784.133
shp_1_19,28.525759,77.291023,124,23838.404
shp_1_19,28.525406,77.291374,125,23890.902
shp_1_19,28.52511,77.291649,126,23933.23
shp_1_19,28.524748,77.291916,127,23981.566
shp_1_19,28.522152,77.293236,128,24297.855
shp_1_19,28.520897,77.293854,129,24450.178
shp_1_19,28.520441,77.294136,130,24507.9
shp_1_19,28.519701,77.29454,131,24599.238
shp_1_19,28.519701,77.29454,132,24599.238
shp_1_19,28.518751,77.294922,133,24711.398
shp_1_19,28.518137,77.295151,134,24783.254
shp_1_19,28.51692,77.295662,135,24927.668
shp_1_19,28.515501,77.296227,136,25095.059
shp_1_19,28.514328,77.296745,137,25234.992
shp_1_19,28.508617,77.299103,138,25911.484
shp_1_19,28.506409,77.300102,139,26176.027
shp_1_19,28.506157,77.300186,140,26205.23
shp_1_19,28.505905,77.300247,141,26233.824
shp_1_19,28.505629,77.300285,142,26264.803
shp_1_19,28.50535,77.300285,143,26295.861
shp_1_19,28.505013,77.300247,144,26333.729
shp_1_19,28.504316,77.300003,145,26414.813
shp_1_19,28.502377,77.299187,146,26644.961
shp_1_19,28.502377,77.299187,147,26644.961
shp_1_19,28.4932,77.30085,148,27679.309
shp_1_19,28.4932,77.30085,149,27679.309
shp_1_19,28.47797,77.304916,150,29420.859
shp_1_19,28.47797,77.304916,151,29420.859
shp_1_19,28.462435,77.305252,152,31150.52
shp_1_19,28.462435,77.305252,153,31150.52
shp_1_19,28.44862,77.308098,154,32713.33
shp_1_19,28.44862,77.308098,155,32713.33
shp_1_19,28.440586,77.305992,156,33631.051
shp_1_19,28.440586,77.305992,157,33631.051
shp_1_19,28.42271,77.310318,158,35665.539
shp_1_19,28.42271,77.310318,159,35665.539
shp_1_19,28.416553,77.310852,160,36353.008
shp_1_19,28.415279,77.310944,161,36495.074
shp_1_19,28.413368,77.311203,162,36709.328
shp_1_19,28.412468,77.311287,163,36809.852
shp_1_19,28.412174,77.311302,164,36842.609
shp_1_19,28.412174,77.311302,165,36842.609
shp_1_19,28.400707,77.309105,166,38136.977
shp_1_19,28.400707,77.309105,167,38136.977
shp_1_19,28.386362,77.298782,168,40026.934
shp_1_19,28.386362,77.298782,169,40026.934
shp_1_19,28.370232,77.314865,170,42415.52
shp_1_19,28.370232,77.314865,171,42415.52
shp_1_19,28.368078,77.315025,172,42655.621
shp_1_19,28.366817,77.315155,173,42796.668
shp_1_19,28.363749,77.315399,174,43138.973
shp_1_19,28.361563,77.31559,175,43383.008
shp_1_19,28.354649,77.31617,176,44154.949
shp_1_19,28.354649,77.31617,177,44154.949
shp_1_19,28.339899,77.331657,178,46390.578
shp_1_14,28.552322,77.056198,1,0.0
shp_1_14,28.565706,77.064896,2,1715.498
shp_1_14,28.565706,77.064896,3,1715.498
shp_1_14,28.574263,77.065308,4,2668.887
shp_1_14,28.574263,77.065308,5,2668.887
shp_1_14,28.575247,77.064644,6,2796.457
shp_1_14,28.575857,77.064194,7,2877.023
shp_1_14,28.576361,77.063789,8,2945.916
shp_1_14,28.576923,77.063263,9,3026.661
shp_1_14,28.577358,77.062767,10,3095.176
shp_1_14,28.57799,77.062004,11,3197.66
shp_1_14,28.578463,77.061363,12,3279.603
shp_1_14,28.581039,77.057487,13,3755.067
shp_1_14,28.581039,77.057487,14,3755.067
shp_1_14,28.58643,77.049423,15,4745.277
shp_1_14,28.58643,77.049423,16,4745.277
shp_1_14,28.589029,77.045471,17,5228.364
shp_1_14,28.592218,77.040718,18,5813.003
shp_1_14,28.592218,77.040718,19,5813.003
shp_1_14,28.596992,77.033524,20,6694.112
shp_1_14,28.596992,77.033524,21,6694.112
shp_1_14,28.601267,77.027168,22,7477.015
shp_1_14,28.602203,77.025963,23,7634.336
shp_1_14,28.602203,77.025963,24,7634.336
shp_1_14,28.602556,77.025551,25,7690.497
shp_1_14,28.603048,77.025085,26,7761.815
shp_1_14,28.604055,77.0242,27,7903.027
shp_1_14,28.605062,77.023361,28,8042.2
shp_1_14,28.60582,77.022873,29,8139.087
shp_1_14,28.606897,77.022316,30,8270.755
shp_1_14,28.607872,77.022003,31,8383.455
shp_1_14,28.609299,77.021774,32,8543.791
shp_1_14,28.610395,77.021767,33,8665.891
shp_1_14,28.611441,77.02179,34,8782.393
shp_1_14,28.61207,77.021881,35,8852.91
shp_1_14,28.612741,77.022034,36,8929.182
shp_1_14,28.614084,77.02243,37,9083.704
shp_1_14,28.614943,77.022743,38,9183.857
shp_1_14,28.614943,77.022743,39,9183.857
shp_1_14,28.616684,77.023209,40,9382.917
shp_1_14,28.617331,77.023399,41,9457.524
shp_1_14,28.617832,77.023636,42,9517.564
shp_1_14,28.618248,77.023933,43,9572.251
shp_1_14,28.618599,77.024277,44,9624.101
shp_1_14,28.618849,77.024635,45,9668.608
shp_1_14,28.619045,77.024986,46,9709.427
shp_1_14,28.619238,77.025467,47,9761.207
shp_1_14,28.619354,77.026047,48,9819.333
shp_1_14,28.619368,77.02655,49,9868.269
shp_1_14,28.619087,77.030243,50,10230.93
shp_1_14,28.619078,77.03054,51,10259.898
shp_1_14,28.619085,77.03093,52,10297.635
shp_1_14,28.619114,77.031471,53,10350.835
shp_1_14,28.619331,77.033279,54,10528.73
shp_1_14,28.619331,77.033279,55,10528.73
shp_1_14,28.619707,77.035545,56,10754.058
shp_1_14,28.62005,77.037872,57,10985.34
shp_1_14,28.620193,77.038895,58,11086.003
shp_1_14,28.620327,77.040291,59,11223.084
shp_1_14,28.620329,77.041229,60,11314.782
shp_1_14,28.620291,77.041916,61,11382.104
shp_1_14,28.620213,77.043007,62,11489.153
shp_1_14,28.620199,77.043388,63,11526.423
shp_1_14,28.620213,77.043976,64,11583.952
shp_1_14,28.620296,77.045074,65,11692.103
shp_1_14,28.620296,77.045074,66,11692.103
shp_1_14,28.62056,77.046974,67,11879.604
shp_1_14,28.620667,77.047928,68,11973.529
shp_1_14,28.620853,77.049423,69,12120.912
shp_1_14,28.621029,77.05101,70,12277.576
shp_1_14,28.62129,77.052902,71,12464.769
shp_1_14,28.621777,77.05571,72,12744.2
shp_1_14,28.621777,77.05571,73,12744.2
shp_1_14,28.622015,77.056664,74,12840.935
shp_1_14,28.622259,77.0578,75,12955.411
shp_1_14,28.6224,77.058372,76,13013.899
shp_1_14,28.622746,77.059662,77,13145.507
shp_1_14,28.622932,77.06031,78,13211.797
shp_1_14,28.623325,77.061417,79,13328.881
shp_1_14,28.6241,77.063347,80,13535.843
shp_1_14,28.6241,77.063347,81,13535.843
shp_1_14,28.624868,77.065277,82,13743.288
shp_1_14,28.625643,77.067337,83,13962.04
shp_1_14,28.626289,77.069092,84,14148.331
shp_1_14,28.627052,77.071022,85,14354.95
shp_1_14,28.627817,77.073036,86,14569.475
shp_1_14,28.628057,77.073654,87,14635.189
shp_1_14,28.62821,77.074165,88,14688.229
shp_1_14,28.628328,77.074638,89,14736.437
shp_1_14,28.628479,77.075157,90,14789.618
shp_1_14,28.628714,77.075783,91,14855.905
shp_1_14,28.629087,77.076683,92,14953.638
shp_1_14,28.629602,77.078072,93,15101.026
shp_1_14,28.629602,77.078072,94,15101.026
shp_1_14,28.630377,77.079849,95,15294.816
shp_1_14,28.630747,77.080727,96,15389.572
shp_1_14,28.631262,77.082191,97,15543.842
shp_1_14,28.632,77.08403,98,15741.449
shp_1_14,28.632704,77.085815,99,15932.652
shp_1_14,28.633026,77.086708,100,16027.171
shp_1_14,28.633026,77.086708,101,16027.171
shp_1_14,28.634007,77.089287,102,16301.333
shp_1_14,28.634527,77.091187,103,16496.313
shp_1_14,28.63485,77.092049,104,16587.912
shp_1_14,28.635307,77.09301,105,16694.678
shp_1_14,28.635649,77.09375,106,16776.371
shp_1_14,28.635958,77.094666,107,16872.012
shp_1_14,28.636242,77.095589,108,16967.727
shp_1_14,28.636564,77.096458,109,17060.197
shp_1_14,28.636564,77.096458,110,17060.197
shp_1_14,28.636816,77.097023,111,17121.682
shp_1_14,28.637127,77.097687,112,17195.465
shp_1_14,28.637711,77.098846,113,17325.713
shp_1_14,28.638155,77.099617,114,17415.912
shp_1_14,28.638823,77.100739,115,17548.496
shp_1_14,28.639046,77.101295,116,17608.301
shp_1_14,28.639482,77.102486,117,17734.494
shp_1_14,28.639671,77.102997,118,17788.221
shp_1_14,28.639671,77.102997,119,17788.221
shp_1_14,28.640501,77.105217,120,18024.004
shp_1_14,28.640974,77.106384,121,18149.803
shp_1_14,28.641848,77.108345,122,18364.242
shp_1_14,28.64242,77.10965,123,18506.918
shp_1_14,28.642851,77.110817,124,18630.697
shp_1_14,28.643158,77.111626,125,18717.205
shp_1_14,28.643457,77.112244,126,18786.016
shp_1_14,28.643764,77.112846,127,18853.855
shp_1_14,28.643764,77.112846,128,18853.855
shp_1_14,28.644955,77.114876,129,19092.42
shp_1_14,28.645546,77.115761,130,19201.127
shp_1_14,28.646545,77.117149,131,19376.277
shp_1_14,28.647022,77.117912,132,19468.307
shp_1_14,28.647379,77.118561,133,19542.867
shp_1_14,28.64768,77.119247,134,19618.166
shp_1_14,28.649075,77.122719,135,19991.02
shp_1_14,28.649075,77.122719,136,19991.02
shp_1_14,28.649546,77.123695,137,20099.822
shp_1_14,28.650566,77.125572,138,20315.059
shp_1_14,28.651518,77.127182,139,20504.678
shp_1_14,28.651749,77.127724,140,20563.977
shp_1_14,28.651901,77.128258,141,20618.988
shp_1_14,28.652765,77.131645,142,20963.088
shp_1_14,28.652765,77.131645,143,20963.088
shp_1_14,28.653175,77.133232,144,21125.072
shp_1_14,28.653379,77.133995,145,21202.713
shp_1_14,28.653488,77.134377,146,21241.768
shp_1_14,28.653622,77.134727,147,21279.305
shp_1_14,28.653761,77.135071,148,21316.328
shp_1_14,28.654222,77.135765,149,21401.188
shp_1_14,28.654945,77.137238,150,21566.16
shp_1_14,28.657032,77.140923,151,21994.688
